work_id,title,author,rating,category,fandom,relationship,character,additional_tags,warnings,language,date updated,status,words,chapters,comments,kudos,bookmarks,hits
11786856,"A Trio of Tricksters: Eclipse the Past, Usurp the Future",jesmalestiel,Teen And Up Audiences,"F/F, Gen, F/M, M/M, Multi, Other",Harry Potter - J. K. Rowling,"Hermione Granger/Luna Lovegood , Sirius Black/Original Male Character(s) , Past Sirius Black/James Potter/Lily Evans Potter , Penelope Clearwater/Percy Weasley , Percy Weasley/Oliver Wood , Angelina Johnson/George Weasley , Angelina Johnson/Fred Weasley","Hermione Granger , Luna Lovegood , Harry Potter , Sirius Black , Neville Longbottom , Dobby (Harry Potter) , Draco Malfoy , Ron Weasley , Ginny Weasley , Mary Cattermole , Original Characters , Nymphadora Tonks , Blaise Zabini , Remus Lupin , Daphne Greengrass , Susan Bones , Hannah Abbott , Amelia Bones , Minerva McGonagall , Albus Dumbledore , Percy Weasley , Penelope Clearwater , Angelina Johnson , Katie Bell , Alicia Spinnet , Oliver Wood","Alternate Universe - Time Travel , Time Travel , Time Travel Fix-It , Asexual Harry Potter , LGBTQ Character of Color , LGBTQ Female Character of Color , badass Hermione , Badass Luna , Independent Harry Potter , Platonic Relationships , Platonic Life Partners , Friendship , Family , Political Alliances , Bisexual Sirius Black , Genderfluid Character , Non-binary character , LGBTQ Character , Polyamory , Character(s) of Color , Black Hermione Granger , Trans Character , LGBTQ Female Character , Black Character(s) , Trans Blaise Zabini , Black Daphne Greengrass , Good Slytherins , Families of Choice",No Archive Warnings Apply,English,07 Dec 2020,Work in Progress,"69,092",21/?,309,642,180,17411
888826,DID You Hear the Rabbit Cry?,Those_Interrupted,Teen And Up Audiences,No category,Harry Potter - J. K. Rowling,,"Harry Potter , Hermione Granger , Ron Weasley , Draco Malfoy , Blaise Zabini , Tom Riddle","Dissociative Identity Disorder , Multiple Personality Disorder , Abuse , Child Abuse , Hogwarts , Book 1: Harry Potter and the Philosopher's Stone , Book 2: Harry Potter and the Chamber of Secrets , Physical Abuse , Verbal Abuse , Emotional Abuse , Slytherin!Harry , Slytherin , Swearing , Book 3: Harry Potter and the Prisoner of Azkaban , Rape , Sexual Abuse , Suicide Attempt","Graphic Depictions Of Violence , Rape/Non-Con , Underage",English,09 Oct 2016,Work in Progress,"129,444",65/?,163,564,166,17410
13563549,Five times Newt completely misunderstands Percival and one time he doesn't,silverynight,Teen And Up Audiences,M/M,Fantastic Beasts and Where to Find Them (Movies),Original Percival Graves/Newt Scamander,"Newt Scamander , Original Percival Graves , Seraphina Picquery , Queenie Goldstein , Tina Goldstein , Jacob Kowalski , Theseus Scamander , MACUSA Staff","Cinnamon Roll Newt Scamander , emotionally constipated percival , Misunderstandings , seraphina and queenie are having the time of their lives , percy doesn't know how to show someone he cares , 5+1 Things , yes another one , sorry but i love this kind of fics , Smitten Original Percival Graves",Creator Chose Not To Use Archive Warnings,English,15 Mar 2018,Complete Work,"7,000",6/6,43,1627,282,17398
3067649,Not Slytherin,dedicatedfollower467,General Audiences,Gen,Harry Potter - J. K. Rowling,Harry Potter & Ron Weasley,"Harry Potter , Ron Weasley","Slytherin!Harry , Slytherin!Ron , Loyalty , Friendship",No Archive Warnings Apply,English,31 Dec 2014,Complete Work,575,1/1,139,2598,407,17392
3580050,It's Ok Not to Be Ok (But I Promise I'm Trying),rayrae118,Not Rated,No category,Harry Potter - J. K. Rowling,"Harry Potter/Ginny Weasley , Ron Weasley/Hermione Granger","Harry Potter , Ginny Weasley , Sirius Black , Minerva McGonagall , Neville Longbottom , Ron Weasley , Hermione Granger , Susan Bones , Amelia Bones , Blaise Zabini , Daphne Greengrass","Child Abuse , Soul Bond , Canon Rewrite , Misguided Dumbledore , Minor Dumbledore bashing , McGonagall takes charge",Creator Chose Not To Use Archive Warnings,English,09 Apr 2015,Complete Work,"107,660",28/28,104,584,88,17386
17120954,Drunk in Love,temptresslove,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,Harry Potter/Tom Riddle,"Harry Potter , Tom Riddle , Hermione Granger , Ginny Weasley","Fluff , Fluff and Smut , Fluff and Humor , Tooth-Rotting Fluff , idk what else to tag without giving everything away? , Unresolved Sexual Tension , Harry gets drunk at a party , guess what happens next , We all know what happens next , all that sexual tension??? , thats gonna be , Resolved","Creator Chose Not To Use Archive Warnings , No Archive Warnings Apply",English,24 Dec 2018,Complete Work,"2,393",1/1,36,1674,206,17379
4626147,Harry Potter and the Super Bowl Breach,acgoldis (orphan_account),Teen And Up Audiences,Gen,Harry Potter - J. K. Rowling,,,,Major Character Death,English,22 Aug 2015,Complete Work,"1,040,515",100/100,25,150,38,17372
9487784,Turning Page,NICEISME,Teen And Up Audiences,"F/M, M/M",Fantastic Beasts and Where to Find Them (Movies),"Original Percival Graves/Newt Scamander , (Implied) Leta Lestrange/Newt Scamander","Newt Scamander , Original Percival Graves , Theseus Scamander , Leta Lestrange , Albus Dumbledore , Gellert Grindelwald , Tina Goldstein , Seraphina Picquery , Pickett the Bowtruckle (Fantastic Beasts) , Dougal the Demiguise (Fantastic Beasts) , Frank the Thunderbird (Fantastic Beasts) , Newt Scamander's Niffler , Newt Scamander's Magical Beasts , Original Male Character(s) , Original Female Character(s) , Credence Barebone","Alternate Universe - Hogwarts , Hurt/Comfort , Fluff and Angst , Bullying","No Archive Warnings Apply , Underage",English,29 Jan 2017,Complete Work,"5,230",1/1,16,1704,266,17362
1263478,"An Arrangement, Of Sorts",rachherself,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,"Sirius Black , Remus Lupin , James Potter , Peter Pettigrew , Lily Evans Potter","Fake/Pretend Relationship , but then it becomes a Real Thing","Creator Chose Not To Use Archive Warnings , No Archive Warnings Apply",English,03 Mar 2014,Complete Work,"2,842",1/1,16,1297,95,17362
1171599,Alleviation (ficlet for The Corruption Sequence set after #4),beren,Teen And Up Audiences,M/M,Harry Potter - Fandom,"Harry/Draco , Draco Malfoy/Harry Potter","Harry Potter , Draco Malfoy , Albus Dumbledore , Madam Pomfrey","Creature Fic , Creature Harry Potter , Magical Creatures , Vampires , Werewolf , incubus , Banshees , Dark Magic , Quidditch",No Archive Warnings Apply,English,06 Feb 2014,Complete Work,"2,718",1/1,84,1420,60,17357
41159,Beyond the Veil,Atalan,Teen And Up Audiences,M/M,Harry Potter - Rowling,Sirius Black/Remus Lupin,"Sirius Black , Remus Lupin , Harry Potter , Severus Snape","Angst , Mystery , Romance , Alternate Universe , Bring Back Black",No Archive Warnings Apply,English,29 Dec 2009,Complete Work,"42,655",10/10,83,1124,412,17348
10732632,Feel Like Falling,LyraWinters,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,"Harry Potter/Severus Snape , Sirius Black/Remus Lupin , Harry Potter/Other(s)","Harry Potter , Severus Snape , Sirius Black , Remus Lupin , Draco Malfoy , Blaise Zabini , Fred Weasley , George Weasley , Luna Lovegood , Neville Longbottom","Kid Fic , Mpreg , Slash , wizarding university , Foreign Languages , Canon Divergent - Harry Potter and the Order of the Phoenix , Dumbledore Bashing , Ron Weasley Bashing , Hermione Granger Bashing , Molly Weasley Bashing , Harry is an Honorary Slytherin , Sirius Black Lives , Sirius and Remus take Harry and Run , Implied Child Abuse , Implied/Referenced Domestic Violence , Not HP/SS",No Archive Warnings Apply,English,11 Mar 2020,Work in Progress,"13,693",7/?,146,945,305,17345
1001812,What Is Mine,SlytherinPsychopath,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,Harry Potter/Tom Riddle,"Tom Riddle , Harry Potter","Sexual Harrassment , Tom kills a minor character but what else is new? , Politician!Tom , toxic relationship but you should know that by now",No Archive Warnings Apply,English,12 Oct 2013,Complete Work,835,1/1,4,267,28,17341
540969,Can It Be Considered Love?,Isys Luna Skeeter (IsysSkeeter),Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,Harry Potter/Voldemort,"Harry Potter , Florean Fortescue , Voldemort , Albus Dumbledore , Lucius Malfoy","Dubious Consent , Male Slash , Mpreg , Political Campaigns , Love Potion/Spell , Falling In Love , Character Bashing , Writer isn't a Native English Speaker , Don't copy to another site","Creator Chose Not To Use Archive Warnings , Rape/Non-Con , Underage",English,19 Oct 2012,Complete Work,586,1/1,21,571,62,17338
12568816,Guardian Snape,ForestLynx,Teen And Up Audiences,No category,Harry Potter - J. K. Rowling,,"Harry Potter , Severus Snape","Guardian Severus Snape , Mentor Severus Snape , Alternate Universe , Bed-Wetting , Omorashi , Non-Sexual Age Play , Stuffed Toys , Hurt/Comfort , Diapers",Creator Chose Not To Use Archive Warnings,English,26 Apr 2018,Work in Progress,"15,669",6/?,79,712,137,17326
1130506,And I hold my breath,smilingcrescent,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,Harry Potter/Tom Riddle,"Harry Potter , Tom Riddle , Hermione Granger , Ron Weasley , Severus Snape","crazy!harry , Alternate Universe - Canon Divergence , Hogwarts Fifth Year , grey characters , Light Romance , Drama , Tension , Mystery , Horror Elements , Horcruxes , Psychological Trauma , Self-Discovery , smart!Voldemort , Pre-Slash , clouded consciousness , Suspense , possibly insane suspense , Mental Health Issues , Unreliable Narrator , neurodivergent , Insane Harry Potter , though I don't like that word , horcrux character",Graphic Depictions Of Violence,English,14 Jul 2015,Work in Progress,"97,522",20/?,231,310,113,17327
4336565,In the Ties that Bind - Pre Hogwarts,snivellus (queervulcan),Teen And Up Audiences,"F/M, M/M, Multi",Harry Potter - J. K. Rowling,"James Potter/Lily Evans Potter , Lucius Malfoy/Narcissa Black Malfoy , there will be more relationships but it wont be until hogwarts era , Harry Potter & Severus Snape",,"Slytherin Harry , Severitus , Good Malfoy Family , Good Slytherins , Twin Potters , harry has a snooty sister , Powerful Harry , Smart Harry , severus practically raises harry after first birthday , Gay friendly wizarding world , Alternate Universe - Canon Divergence , Out of Character , rewritten , Mixed Severus Snape , no beta we die with mistakes , Iranian Harry",Graphic Depictions Of Violence,English,06 Sep 2015,Complete Work,"25,804",7/7,39,732,108,17312
26988715,Recognition,newtestament,Not Rated,M/M,Harry Potter - J. K. Rowling,James Potter/Severus Snape,"James Potter , Severus Snape , Lily Evans Potter , Sirius Black , Peter Pettigrew , Fleamont Potter , Remus Lupin , Original Male Character(s) , Original Female Character(s) , Eileen Prince","Alternate Universe , Young Severus Snape , Non-Canon Relationship , Severus is younger than the rest , Pre-Hogwarts , Hogwarts Era , Marauders Era (Harry Potter) , m-preg , Arranged Marriage , Alternate Universe - No Voldemort , Intersex , Mpreg",No Archive Warnings Apply,English,11 Feb 2021,Work in Progress,"31,409",12/?,145,984,183,17311
2006112,starts with one,zitzgerald,General Audiences,M/M,Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,"Sirius Black , Remus Lupin , Peter Pettigrew , Lily Evans Potter , James Potter , Mary Macdonald","Cats , Slow Build , dumb boys , Alternate Universe - Modern Setting , Alternate Universe - Non-Magical",No Archive Warnings Apply,English,23 Jul 2014,Complete Work,"14,640",1/1,17,1334,222,17304
980023,Beautiful Lies,PrincessSophiaIsobel,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,"Harry Potter/Original Male Character(s) , Harry Potter/Voldemort","Harry Potter , Draco Malfoy , Blaise Zabini , Theodore Nott , Vincent Crabbe , Gregory Goyle Jr. , Ron Weasley , Hermione Granger , Fred Weasley , Goerge Weasley , Severus Snape , Lucius Malfoy , Narcissa Malfoy , Petunia Dursley , Vernon Dursley , Dudley Dursley , Albus Dumbledore , Tom Riddle | Voldemort",,"Creator Chose Not To Use Archive Warnings , Graphic Depictions Of Violence , Underage",English,11 Dec 2013,Work in Progress,"64,340",11/?,53,458,156,17285
23747146,Chasing Time,CallMeCaptain24,Teen And Up Audiences,"F/M, F/F, Gen, M/M, Multi, Other",Harry Potter - J. K. Rowling,"Sirius Black/Original Female Character(s) , James Potter & Original Female Character(s) , Remus Lupin/Original Female Character(s) , Lily Evans Potter & Original Female Character(s) , Sirius Black & Remus Lupin & Peter Pettigrew & James Potter , James Potter/Lily Evans Potter , Marlene McKinnon/Dorcas Meadowes , Sirius Black & Marlene McKinnon , Alice Longbottom/Frank Longbottom , Sirius Black & James Potter , Sirius Black & Remus Lupin , Minerva McGonagall & Original Character(s) , Marlene McKinnon & Original Female Character(s) , Lucius Malfoy/Narcissa Black Malfoy , Bellatrix Black Lestrange/Rodolphus Lestrange , Regulus Black & Original Female Character(s) , Severus Snape & Original Female Character(s) , Sirius Black/Sydney Rose","Original Female Character(s) , Albus Dumbledore , Sirius Black , James Potter , Remus Lupin , Lily Evans Potter , Peter Pettigrew , Severus Snape , Horace Slughorn , Minerva McGonagall , Filius Flitwick , Marlene McKinnon , Alice Longbottom , Frank Longbottom , Xenophilius Lovegood , Rodolphus Lestrange , Quirinus Quirrell , Silvanus Kettleburn , Rabastan Lestrange , Evan Rosier , Emmeline Vance , Dorcas Meadowes , Bellatrix Black Lestrange , Lucius Malfoy , Regulus Black , Narcissa Black Malfoy , Fenrir Greyback , Rubeus Hagrid , Gideon Prewett (Harry Potter) , Fabian Prewett , Alastor ""Mad-Eye"" Moody , Mary Macdonald , Sydney Rose","Marauders , Fluff , Romance , Humor , Alternate Universe - Canon Divergence , Alternate Universe , Friendship , Cute , Family , Other Additional Tags to Be Added , Mutual Pining , Time Travel , Falling In Love , Misunderstandings , Jealousy , Deviates From Canon , Canon Related , Action/Adventure , Action , Adventure , Harry Potter - Freeform , Marauders Era (Harry Potter) , Marauders Friendship (Harry Potter) , Pancakes , Nathan wuornos makes the best pancakes , i will fight you on this , Bigotry & Prejudice , Mudblood , Past Abuse , Abuse , Implied/Referenced Abuse , Emotional/Psychological Abuse , Pranks , dorlene , Montage , Attempted Murder , Murder , Magic , Unusual Magic , Book 2: Harry Potter and the Chamber of Secrets , Basilisks , Memories , Cousins , Werewolf , Alpha - Freeform , mate , Mates , Mating , jily , Dysfunctional Relationships , Jealous , Diagon Alley , Knockturn Alley , Angst , Idiotsinlove , itsfine , everythingisfine , Imfine , insercurities , imfineitsfineverythingisFINE , Underage Drinking , Drinking , Secrets , Drunk confessions , puppy dog eyes , Slow Burn , Twins , Gambling , Bets , Nightmares","No Archive Warnings Apply , Underage",English,02 Jan 2021,Work in Progress,"193,288",34/?,375,531,113,17284
17314127,Snakes are Annoying,Of_Snakes_and_Snitches,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,Harry Potter/Tom Riddle,"Harry Potter , Tom Riddle , Orion Black , Lucretia Black Prewett , Melania Macmillan Black , Arcturus Black","Slytherin Harry Potter , Time Travel , Fluff , Other Additional Tags to Be Added , Rating May Change , eventually , Snakes , Parseltongue , Adopted Harry Potter",Graphic Depictions Of Violence,English,18 Feb 2019,Work in Progress,"25,714",8/?,162,1258,408,17279
5730019,Whatever Words I Say,orphan_account,General Audiences,"F/M, M/M",Harry Potter - J. K. Rowling,"Sirius Black/Remus Lupin , James Potter/Lily Evans Potter","Sirius Black , Remus Lupin , James Potter , Peter Pettigrew , Regulus Black , Lily Evans Potter , Harry Potter","Alternate Universe- non magic , Alternate Universe - Modern Setting , Band Fic , band au , Celebrity Marauders , PR Agent Remus , Trans Sirius , MS - Freeform , Multiple Sclerosis , Transphobia , Misgendering , Slow Burn , Friends to Lovers , Fluff , Jewish Remus , Thai Sirius , Desi James , PoC , Israeli Remus",Creator Chose Not To Use Archive Warnings,English,16 Jan 2016,Complete Work,"23,656",2/2,54,1421,249,17277
26936059,The Parseltongue Twins: Year Three,blackholebabey,General Audiences,Gen,Harry Potter - J. K. Rowling,"Lucius Malfoy/Narcissa Black Malfoy , Bellatrix Black Lestrange/Rodolphus Lestrange , Regulus Black/Severus Snape , Sirius Black/Remus Lupin","Harry Potter , Tom Riddle | Voldemort , Hermione Granger , Bellatrix Black Lestrange , Rodolphus Lestrange , Rabastan Lestrange , Draco Malfoy , Lucius Malfoy , Narcissa Black Malfoy , Dudley Dursley , Severus Snape , Regulus Black , Sirius Black , Remus Lupin , Bartemius Crouch Jr. , Winky (Harry Potter) , Albus Dumbledore , Nymphadora Tonks , Andromeda Black Tonks , Percy Weasley , Molly Weasley , Neville Longbottom , Ron Weasley , Theodore Nott , Pansy Parkinson","Dark Magic , Dark Harry Potter , Dark Hermione Granger , Slytherin Harry Potter , Ravenclaw Hermione Granger , Hogwarts Third Year , Dementors , Albus Dumbledore Bashing , Manipulative Albus Dumbledore , Voldemort is Harry Potter's Parent , Voldemort is Hermione Granger's Parent , Sane Voldemort (Harry Potter) , Book 3: Harry Potter and the Prisoner of Azkaban","Creator Chose Not To Use Archive Warnings , No Archive Warnings Apply",English,11 Dec 2020,Complete Work,"64,977",17/17,329,616,75,17265
17035712,Summer of Bonding,MagicaDraconia16,Teen And Up Audiences,Gen,Harry Potter - J. K. Rowling,Harry Potter & Severus Snape,"Harry Potter , Severus Snape , Albus Dumbledore , Filius Flitwick , Hermione Granger , Ron Weasley , Molly Weasley , Fred Weasley , George Weasley , Original House-Elf Character(s) , Original Male Character(s) , Original Equine Character , Various shopkeepers , Stan Shunpike , Dobby (Harry Potter) , Poppy Pomfrey , Lucius Malfoy , Gilderoy Lockhart , Neville Longbottom","Humor , Some angst , Nightmares of canon-typical violence , Awkwardness , Spiders , but only briefly , And then it dies , Someone else (not Snape or Harry) dies too , But spoilers... , Child Abandonment , Minor Violence",Creator Chose Not To Use Archive Warnings,English,03 Jul 2019,Complete Work,"76,411",29/29,275,1372,346,17261
9697649,Everything's Fine in the Beast Division,Merrinpippy,Teen And Up Audiences,"Gen, M/M",Harry Potter - J. K. Rowling,"Harry Potter/Tom Riddle , Credence Barebone/Original Percival Graves , Tina Goldstein/Seraphina Picquery","Harry Potter , Tom Riddle , Newt Scamander , Credence Barebone , Original Percival Graves , Queenie Goldstein , Seraphina Picquery , Tina Goldstein , Hermione Granger , Jacob Kowalski","Alternate Universe - Everyone's About the Same Age Now , Ministry of Magic , Parselmouth Harry Potter",No Archive Warnings Apply,English,19 Feb 2017,Complete Work,"15,130",5/5,123,1692,427,17260
14339442,The Boy Who Lived and The Boy Who Survived,drarryholic8,General Audiences,"F/M, M/M, F/F",Harry Potter - J. K. Rowling,"Draco Malfoy/Harry Potter , Hermione Granger/Ron Weasley , Luna Lovegood/Ginny Weasley","Harry Potter , Draco Malfoy , Hermione Granger , Ron Weasley , Ginny Weasley , Luna Lovegood , Albus Dumbledore , Bellatrix Black Lestrange , Narcissa Black Malfoy , Lucius Malfoy , Tom Riddle | Voldemort , Voldemort (Harry Potter) , Teddy Lupin , Neville Longbottom , Katie Bell , Seamus Finnigan , Dean Thomas , Severus Snape , Pansy Parkinson , Dobby (Harry Potter) , Peter Pettigrew , Wormtail , Voldemort , Luna Lovegood’s owl , Blaise Zabini , Vincent Crabbe , Gregory Goyle , Original Female Character , Ravenna , Lily Evans Potter , James Potter , Lily Potter , Rufus Scrimgeour , Molly Weasley , Arthur Weasley , Fred Weasley , George Weasley , Sirius Black , Remus Lupin , Nymphadora Tonks , Fleur Delacour , Bill Weasley , Auror(s) , Death Eater(s)","Drarry , No Smut , Fluff and Angst , Fluff , Hogwarts , 12 grimmuald place , Post-Deathly Hallows , Book 6: Harry Potter and the Half-Blood Prince , The Deathly Hallows , Elder Wand , Resurrection Stone , Invisibility Cloak , Time Travel , Good Ginny Weasley , ronmione , linny - Freeform , Mild Deamus , Mild Linny , Lucius Malfoy's A+ Parenting , Good Narcissa Black Malfoy , Hurt , Hurt/Comfort , Emotional Hurt/Comfort , Angst and Hurt/Comfort , Emotional Hurt , Fluff and Hurt/Comfort , Comfort , Comfort/Angst , OUAT references , Star Wars References , Doctor Who References",Major Character Death,English,09 Jun 2020,Work in Progress,"168,298",62/63,243,438,105,17254
10971645,rather start a family than finish one,elumish,Teen And Up Audiences,Gen,Harry Potter - J. K. Rowling,Charlie Weasley & Percy Weasley,"Charlie Weasley , Percy Weasley , Ron Weasley , Harry Potter","Post-Battle of Hogwarts , Post-Traumatic Stress Disorder - PTSD , Family",No Archive Warnings Apply,English,22 May 2017,Complete Work,"1,834",1/1,55,3021,604,17254
1037206,Career Advising,Lily_meet_Ginny,General Audiences,Gen,Harry Potter - J. K. Rowling,,Tom Riddle | Voldemort,"Humor , Black Comedy",No Archive Warnings Apply,English,09 Nov 2013,Complete Work,"1,009",1/1,3,32,3,17253
15911484,Raised by Giants,gladheonsleeps,General Audiences,M/M,Harry Potter - J. K. Rowling,"Theodore Nott/Harry Potter , pre Theodore Nott/Harry Potter","Rubeus Hagrid , Harry Potter , Filius Flitwick , Neville Longbottom , Hermione Granger , Theodore Nott , centaur herd Dark Forest , Mermish , lunar wolves , Goblins (Harry Potter) , Hogwarts House Elves","Rubeus Hagrid has a first name , Rubeus Hagrid raises Harry potter , creatures and beings make decisions , Harry Potter didn't just save the wizards , creaturers have an accord , Harry has a childhood , Rubeus Hagrid tries real hard okay? , Filius Flitwick makes some Decisions , Theo Nott is a Good Boy , (the house elves have decided and it is so) , Hufflepuff Neville Longbottom , Ravenclaw Hermione Granger , Ravenclaw Harry Potter , Ravenclaw Theodore Nott , other surprises and decisions , this is a feel good story , don't at me , gender neutral: wix , Harry Potter isn't white , Alternate Universe - Canon Divergence , AU , Fix-It , Pre-Slash , (they're children) , magic sensitive!Harry Potter , vaguley disapproving of some characters but not really bashing , Harry is just a really different person because his upbringing is way different , Slytherin Rubeus Hagrid",No Archive Warnings Apply,English,01 Feb 2019,Complete Work,"10,281",5/5,303,2067,438,17238
16909389,An Unexpected Detention,MagnificentAndStrange,General Audiences,Gen,Harry Potter - J. K. Rowling,,"Harry Potter , Ron Weasley , Hermione Granger , George Weasley , Fred Weasley , Severus Snape , Oliver Wood , Gryffindor Quidditch Team , Lee Jordan , Slytherin Quidditch Team","Third Year , snape secretly cares about Harry's wellbeing , possible trigger warning for eating disorder/food issues , Harry has low self-esteem , General Fanfiction , No romantic pairings - Freeform , Mentor Severus Snape , Eating Disorder , Reference to Child Abuse , Quidditch , Abusive Dursleys , Quidditch match , Hospital Wing , Protective Snape , Hurt/Comfort , Emotional Hurt/Comfort",No Archive Warnings Apply,English,07 Mar 2019,Complete Work,"16,762",5/5,103,1534,312,17217
47197,A Perfect Dream World,arobynsung,General Audiences,F/F,Harry Potter - Rowling,Angelina Johnson/Katie Bell/Alicia Spinnet,"Alicia Spinnet , Angelina Johnson , Katie Bell","Threesome , Threesome - F/F/F , Character of Color",No Archive Warnings Apply,English,05 Jul 2008,Complete Work,"1,152",1/1,3,119,6,17213
26534176,Hermione as ... Pure Blood,SparringWoodpecker,Teen And Up Audiences,F/F,Harry Potter - J. K. Rowling,Fleur Delacour/Hermione Granger,Bellatrix Black Lestrange,"Hurt/Comfort , Disabled Hermione Granger , Slow Build",No Archive Warnings Apply,English,07 Oct 2020,Complete Work,"32,590",20/20,344,864,100,17207
